Entity ID,Acquisition Date,Publication Date,Resolution,Date Updated,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID
SRTM1S12E047V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 15:57:21.980471-05,11°00'00"S,47°00'00"E,11°00'00"S,48°00'00"E,12°00'00"S,48°00'00"E,12°00'00"S,47°00'00"E,-11,47,-11,48,-12,48,-12,47,SRTM1S12E047V3,SRTM1S12E047V3
SRTM1S12E049V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 21:09:49.103708-05,11°00'00"S,49°00'00"E,11°00'00"S,50°00'00"E,12°00'00"S,50°00'00"E,12°00'00"S,49°00'00"E,-11,49,-11,50,-12,50,-12,49,SRTM1S12E049V3,SRTM1S12E049V3
SRTM1S12E096V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 06:25:58.699678-05,11°00'00"S,96°00'00"E,11°00'00"S,97°00'00"E,12°00'00"S,97°00'00"E,12°00'00"S,96°00'00"E,-11,96,-11,97,-12,97,-12,96,SRTM1S12E096V3,SRTM1S12E096V3
SRTM1S12E122V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 20:02:11.395055-05,11°00'00"S,122°00'00"E,11°00'00"S,123°00'00"E,12°00'00"S,123°00'00"E,12°00'00"S,122°00'00"E,-11,122,-11,123,-12,123,-12,122,SRTM1S12E122V3,SRTM1S12E122V3
SRTM1S12E130V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 23:33:42.143041-05,11°00'00"S,130°00'00"E,11°00'00"S,131°00'00"E,12°00'00"S,131°00'00"E,12°00'00"S,130°00'00"E,-11,130,-11,131,-12,131,-12,130,SRTM1S12E130V3,SRTM1S12E130V3
SRTM1S12E131V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 23:33:42.143041-05,11°00'00"S,131°00'00"E,11°00'00"S,132°00'00"E,12°00'00"S,132°00'00"E,12°00'00"S,131°00'00"E,-11,131,-11,132,-12,132,-12,131,SRTM1S12E131V3,SRTM1S12E131V3
SRTM1S12E132V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 23:33:42.143041-05,11°00'00"S,132°00'00"E,11°00'00"S,133°00'00"E,12°00'00"S,133°00'00"E,12°00'00"S,132°00'00"E,-11,132,-11,133,-12,133,-12,132,SRTM1S12E132V3,SRTM1S12E132V3
SRTM1S12E133V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 23:33:42.143041-05,11°00'00"S,133°00'00"E,11°00'00"S,134°00'00"E,12°00'00"S,134°00'00"E,12°00'00"S,133°00'00"E,-11,133,-11,134,-12,134,-12,133,SRTM1S12E133V3,SRTM1S12E133V3
SRTM1S12E134V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 23:33:42.143041-05,11°00'00"S,134°00'00"E,11°00'00"S,135°00'00"E,12°00'00"S,135°00'00"E,12°00'00"S,134°00'00"E,-11,134,-11,135,-12,135,-12,134,SRTM1S12E134V3,SRTM1S12E134V3
SRTM1S12E135V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 23:33:42.143041-05,11°00'00"S,135°00'00"E,11°00'00"S,136°00'00"E,12°00'00"S,136°00'00"E,12°00'00"S,135°00'00"E,-11,135,-11,136,-12,136,-12,135,SRTM1S12E135V3,SRTM1S12E135V3
SRTM1S12E136V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 23:33:42.143041-05,11°00'00"S,136°00'00"E,11°00'00"S,137°00'00"E,12°00'00"S,137°00'00"E,12°00'00"S,136°00'00"E,-11,136,-11,137,-12,137,-12,136,SRTM1S12E136V3,SRTM1S12E136V3
SRTM1S12E141V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 23:33:42.143041-05,11°00'00"S,141°00'00"E,11°00'00"S,142°00'00"E,12°00'00"S,142°00'00"E,12°00'00"S,141°00'00"E,-11,141,-11,142,-12,142,-12,141,SRTM1S12E141V3,SRTM1S12E141V3
SRTM1S12E142V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 23:33:42.143041-05,11°00'00"S,142°00'00"E,11°00'00"S,143°00'00"E,12°00'00"S,143°00'00"E,12°00'00"S,142°00'00"E,-11,142,-11,143,-12,143,-12,142,SRTM1S12E142V3,SRTM1S12E142V3
SRTM1S12E143V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 11:37:30.06155-05,11°00'00"S,143°00'00"E,11°00'00"S,144°00'00"E,12°00'00"S,144°00'00"E,12°00'00"S,143°00'00"E,-11,143,-11,144,-12,144,-12,143,SRTM1S12E143V3,SRTM1S12E143V3
SRTM1S12E144V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 20:02:11.395055-05,11°00'00"S,144°00'00"E,11°00'00"S,145°00'00"E,12°00'00"S,145°00'00"E,12°00'00"S,144°00'00"E,-11,144,-11,145,-12,145,-12,144,SRTM1S12E144V3,SRTM1S12E144V3
SRTM1S12E151V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 17:22:09.687584-05,11°00'00"S,151°00'00"E,11°00'00"S,152°00'00"E,12°00'00"S,152°00'00"E,12°00'00"S,151°00'00"E,-11,151,-11,152,-12,152,-12,151,SRTM1S12E151V3,SRTM1S12E151V3
SRTM1S12E152V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 17:22:09.687584-05,11°00'00"S,152°00'00"E,11°00'00"S,153°00'00"E,12°00'00"S,153°00'00"E,12°00'00"S,152°00'00"E,-11,152,-11,153,-12,153,-12,152,SRTM1S12E152V3,SRTM1S12E152V3
SRTM1S12E153V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 17:22:09.687584-05,11°00'00"S,153°00'00"E,11°00'00"S,154°00'00"E,12°00'00"S,154°00'00"E,12°00'00"S,153°00'00"E,-11,153,-11,154,-12,154,-12,153,SRTM1S12E153V3,SRTM1S12E153V3
SRTM1S12E154V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 17:22:09.687584-05,11°00'00"S,154°00'00"E,11°00'00"S,155°00'00"E,12°00'00"S,155°00'00"E,12°00'00"S,154°00'00"E,-11,154,-11,155,-12,155,-12,154,SRTM1S12E154V3,SRTM1S12E154V3
SRTM1S12E159V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 20:02:11.395055-05,11°00'00"S,159°00'00"E,11°00'00"S,160°00'00"E,12°00'00"S,160°00'00"E,12°00'00"S,159°00'00"E,-11,159,-11,160,-12,160,-12,159,SRTM1S12E159V3,SRTM1S12E159V3
SRTM1S12E160V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 17:22:09.687584-05,11°00'00"S,160°00'00"E,11°00'00"S,161°00'00"E,12°00'00"S,161°00'00"E,12°00'00"S,160°00'00"E,-11,160,-11,161,-12,161,-12,160,SRTM1S12E160V3,SRTM1S12E160V3
SRTM1S12E166V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 20:02:11.395055-05,11°00'00"S,166°00'00"E,11°00'00"S,167°00'00"E,12°00'00"S,167°00'00"E,12°00'00"S,166°00'00"E,-11,166,-11,167,-12,167,-12,166,SRTM1S12E166V3,SRTM1S12E166V3
SRTM1S12E169V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 17:22:09.687584-05,11°00'00"S,169°00'00"E,11°00'00"S,170°00'00"E,12°00'00"S,170°00'00"E,12°00'00"S,169°00'00"E,-11,169,-11,170,-12,170,-12,169,SRTM1S12E169V3,SRTM1S12E169V3
SRTM1S12E170V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 17:22:09.687584-05,11°00'00"S,170°00'00"E,11°00'00"S,171°00'00"E,12°00'00"S,171°00'00"E,12°00'00"S,170°00'00"E,-11,170,-11,171,-12,171,-12,170,SRTM1S12E170V3,SRTM1S12E170V3
SRTM1S12W038V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 20:02:11.098091-05,11°00'00"S,38°00'00"W,11°00'00"S,37°00'00"W,12°00'00"S,37°00'00"W,12°00'00"S,38°00'00"W,-11,-38,-11,-37,-12,-37,-12,-38,SRTM1S12W038V3,SRTM1S12W038V3
SRTM1S12W039V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 20:02:11.098091-05,11°00'00"S,39°00'00"W,11°00'00"S,38°00'00"W,12°00'00"S,38°00'00"W,12°00'00"S,39°00'00"W,-11,-39,-11,-38,-12,-38,-12,-39,SRTM1S12W039V3,SRTM1S12W039V3
SRTM1S12W040V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 20:02:11.098091-05,11°00'00"S,40°00'00"W,11°00'00"S,39°00'00"W,12°00'00"S,39°00'00"W,12°00'00"S,40°00'00"W,-11,-40,-11,-39,-12,-39,-12,-40,SRTM1S12W040V3,SRTM1S12W040V3
SRTM1S12W041V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 20:02:11.098091-05,11°00'00"S,41°00'00"W,11°00'00"S,40°00'00"W,12°00'00"S,40°00'00"W,12°00'00"S,41°00'00"W,-11,-41,-11,-40,-12,-40,-12,-41,SRTM1S12W041V3,SRTM1S12W041V3
SRTM1S12W042V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 20:02:11.098091-05,11°00'00"S,42°00'00"W,11°00'00"S,41°00'00"W,12°00'00"S,41°00'00"W,12°00'00"S,42°00'00"W,-11,-42,-11,-41,-12,-41,-12,-42,SRTM1S12W042V3,SRTM1S12W042V3
SRTM1S12W043V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 20:02:11.098091-05,11°00'00"S,43°00'00"W,11°00'00"S,42°00'00"W,12°00'00"S,42°00'00"W,12°00'00"S,43°00'00"W,-11,-43,-11,-42,-12,-42,-12,-43,SRTM1S12W043V3,SRTM1S12W043V3
SRTM1S12W044V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 20:02:11.098091-05,11°00'00"S,44°00'00"W,11°00'00"S,43°00'00"W,12°00'00"S,43°00'00"W,12°00'00"S,44°00'00"W,-11,-44,-11,-43,-12,-43,-12,-44,SRTM1S12W044V3,SRTM1S12W044V3
SRTM1S12W045V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 20:02:11.098091-05,11°00'00"S,45°00'00"W,11°00'00"S,44°00'00"W,12°00'00"S,44°00'00"W,12°00'00"S,45°00'00"W,-11,-45,-11,-44,-12,-44,-12,-45,SRTM1S12W045V3,SRTM1S12W045V3
SRTM1S12W046V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 20:02:11.098091-05,11°00'00"S,46°00'00"W,11°00'00"S,45°00'00"W,12°00'00"S,45°00'00"W,12°00'00"S,46°00'00"W,-11,-46,-11,-45,-12,-45,-12,-46,SRTM1S12W046V3,SRTM1S12W046V3
SRTM1S12W047V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 18:27:17.447805-05,11°00'00"S,47°00'00"W,11°00'00"S,46°00'00"W,12°00'00"S,46°00'00"W,12°00'00"S,47°00'00"W,-11,-47,-11,-46,-12,-46,-12,-47,SRTM1S12W047V3,SRTM1S12W047V3
SRTM1S12W048V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 18:27:17.447805-05,11°00'00"S,48°00'00"W,11°00'00"S,47°00'00"W,12°00'00"S,47°00'00"W,12°00'00"S,48°00'00"W,-11,-48,-11,-47,-12,-47,-12,-48,SRTM1S12W048V3,SRTM1S12W048V3
SRTM1S12W049V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 18:27:17.447805-05,11°00'00"S,49°00'00"W,11°00'00"S,48°00'00"W,12°00'00"S,48°00'00"W,12°00'00"S,49°00'00"W,-11,-49,-11,-48,-12,-48,-12,-49,SRTM1S12W049V3,SRTM1S12W049V3
SRTM1S12W050V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 18:27:17.447805-05,11°00'00"S,50°00'00"W,11°00'00"S,49°00'00"W,12°00'00"S,49°00'00"W,12°00'00"S,50°00'00"W,-11,-50,-11,-49,-12,-49,-12,-50,SRTM1S12W050V3,SRTM1S12W050V3
SRTM1S12W051V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 18:27:17.447805-05,11°00'00"S,51°00'00"W,11°00'00"S,50°00'00"W,12°00'00"S,50°00'00"W,12°00'00"S,51°00'00"W,-11,-51,-11,-50,-12,-50,-12,-51,SRTM1S12W051V3,SRTM1S12W051V3
SRTM1S12W052V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 18:27:17.447805-05,11°00'00"S,52°00'00"W,11°00'00"S,51°00'00"W,12°00'00"S,51°00'00"W,12°00'00"S,52°00'00"W,-11,-52,-11,-51,-12,-51,-12,-52,SRTM1S12W052V3,SRTM1S12W052V3
SRTM1S12W053V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 18:27:17.447805-05,11°00'00"S,53°00'00"W,11°00'00"S,52°00'00"W,12°00'00"S,52°00'00"W,12°00'00"S,53°00'00"W,-11,-53,-11,-52,-12,-52,-12,-53,SRTM1S12W053V3,SRTM1S12W053V3
SRTM1S12W054V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 18:27:17.447805-05,11°00'00"S,54°00'00"W,11°00'00"S,53°00'00"W,12°00'00"S,53°00'00"W,12°00'00"S,54°00'00"W,-11,-54,-11,-53,-12,-53,-12,-54,SRTM1S12W054V3,SRTM1S12W054V3
SRTM1S12W055V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 17:22:09.273954-05,11°00'00"S,55°00'00"W,11°00'00"S,54°00'00"W,12°00'00"S,54°00'00"W,12°00'00"S,55°00'00"W,-11,-55,-11,-54,-12,-54,-12,-55,SRTM1S12W055V3,SRTM1S12W055V3
SRTM1S12W056V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 17:22:09.273954-05,11°00'00"S,56°00'00"W,11°00'00"S,55°00'00"W,12°00'00"S,55°00'00"W,12°00'00"S,56°00'00"W,-11,-56,-11,-55,-12,-55,-12,-56,SRTM1S12W056V3,SRTM1S12W056V3
SRTM1S12W057V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 17:22:09.273954-05,11°00'00"S,57°00'00"W,11°00'00"S,56°00'00"W,12°00'00"S,56°00'00"W,12°00'00"S,57°00'00"W,-11,-57,-11,-56,-12,-56,-12,-57,SRTM1S12W057V3,SRTM1S12W057V3
SRTM1S12W058V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 20:02:11.098091-05,11°00'00"S,58°00'00"W,11°00'00"S,57°00'00"W,12°00'00"S,57°00'00"W,12°00'00"S,58°00'00"W,-11,-58,-11,-57,-12,-57,-12,-58,SRTM1S12W058V3,SRTM1S12W058V3
SRTM1S12W059V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 20:02:11.098091-05,11°00'00"S,59°00'00"W,11°00'00"S,58°00'00"W,12°00'00"S,58°00'00"W,12°00'00"S,59°00'00"W,-11,-59,-11,-58,-12,-58,-12,-59,SRTM1S12W059V3,SRTM1S12W059V3
SRTM1S12W060V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 20:02:11.098091-05,11°00'00"S,60°00'00"W,11°00'00"S,59°00'00"W,12°00'00"S,59°00'00"W,12°00'00"S,60°00'00"W,-11,-60,-11,-59,-12,-59,-12,-60,SRTM1S12W060V3,SRTM1S12W060V3
SRTM1S12W061V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 17:22:09.273954-05,11°00'00"S,61°00'00"W,11°00'00"S,60°00'00"W,12°00'00"S,60°00'00"W,12°00'00"S,61°00'00"W,-11,-61,-11,-60,-12,-60,-12,-61,SRTM1S12W061V3,SRTM1S12W061V3
SRTM1S12W062V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 17:22:09.273954-05,11°00'00"S,62°00'00"W,11°00'00"S,61°00'00"W,12°00'00"S,61°00'00"W,12°00'00"S,62°00'00"W,-11,-62,-11,-61,-12,-61,-12,-62,SRTM1S12W062V3,SRTM1S12W062V3
SRTM1S12W063V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 17:22:09.273954-05,11°00'00"S,63°00'00"W,11°00'00"S,62°00'00"W,12°00'00"S,62°00'00"W,12°00'00"S,63°00'00"W,-11,-63,-11,-62,-12,-62,-12,-63,SRTM1S12W063V3,SRTM1S12W063V3
SRTM1S12W064V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 18:27:17.447805-05,11°00'00"S,64°00'00"W,11°00'00"S,63°00'00"W,12°00'00"S,63°00'00"W,12°00'00"S,64°00'00"W,-11,-64,-11,-63,-12,-63,-12,-64,SRTM1S12W064V3,SRTM1S12W064V3
SRTM1S12W065V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 18:27:17.447805-05,11°00'00"S,65°00'00"W,11°00'00"S,64°00'00"W,12°00'00"S,64°00'00"W,12°00'00"S,65°00'00"W,-11,-65,-11,-64,-12,-64,-12,-65,SRTM1S12W065V3,SRTM1S12W065V3
SRTM1S12W066V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 17:22:09.273954-05,11°00'00"S,66°00'00"W,11°00'00"S,65°00'00"W,12°00'00"S,65°00'00"W,12°00'00"S,66°00'00"W,-11,-66,-11,-65,-12,-65,-12,-66,SRTM1S12W066V3,SRTM1S12W066V3
SRTM1S12W067V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 17:22:09.273954-05,11°00'00"S,67°00'00"W,11°00'00"S,66°00'00"W,12°00'00"S,66°00'00"W,12°00'00"S,67°00'00"W,-11,-67,-11,-66,-12,-66,-12,-67,SRTM1S12W067V3,SRTM1S12W067V3
SRTM1S12W068V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 17:22:09.273954-05,11°00'00"S,68°00'00"W,11°00'00"S,67°00'00"W,12°00'00"S,67°00'00"W,12°00'00"S,68°00'00"W,-11,-68,-11,-67,-12,-67,-12,-68,SRTM1S12W068V3,SRTM1S12W068V3
SRTM1S12W069V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 17:22:09.273954-05,11°00'00"S,69°00'00"W,11°00'00"S,68°00'00"W,12°00'00"S,68°00'00"W,12°00'00"S,69°00'00"W,-11,-69,-11,-68,-12,-68,-12,-69,SRTM1S12W069V3,SRTM1S12W069V3
SRTM1S12W070V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 17:22:09.273954-05,11°00'00"S,70°00'00"W,11°00'00"S,69°00'00"W,12°00'00"S,69°00'00"W,12°00'00"S,70°00'00"W,-11,-70,-11,-69,-12,-69,-12,-70,SRTM1S12W070V3,SRTM1S12W070V3
SRTM1S12W071V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 18:07:31.252331-05,11°00'00"S,71°00'00"W,11°00'00"S,70°00'00"W,12°00'00"S,70°00'00"W,12°00'00"S,71°00'00"W,-11,-71,-11,-70,-12,-70,-12,-71,SRTM1S12W071V3,SRTM1S12W071V3
SRTM1S12W072V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 17:22:09.273954-05,11°00'00"S,72°00'00"W,11°00'00"S,71°00'00"W,12°00'00"S,71°00'00"W,12°00'00"S,72°00'00"W,-11,-72,-11,-71,-12,-71,-12,-72,SRTM1S12W072V3,SRTM1S12W072V3
SRTM1S12W073V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 18:07:31.252331-05,11°00'00"S,73°00'00"W,11°00'00"S,72°00'00"W,12°00'00"S,72°00'00"W,12°00'00"S,73°00'00"W,-11,-73,-11,-72,-12,-72,-12,-73,SRTM1S12W073V3,SRTM1S12W073V3
SRTM1S12W074V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 18:07:31.252331-05,11°00'00"S,74°00'00"W,11°00'00"S,73°00'00"W,12°00'00"S,73°00'00"W,12°00'00"S,74°00'00"W,-11,-74,-11,-73,-12,-73,-12,-74,SRTM1S12W074V3,SRTM1S12W074V3
SRTM1S12W075V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 18:07:31.252331-05,11°00'00"S,75°00'00"W,11°00'00"S,74°00'00"W,12°00'00"S,74°00'00"W,12°00'00"S,75°00'00"W,-11,-75,-11,-74,-12,-74,-12,-75,SRTM1S12W075V3,SRTM1S12W075V3
SRTM1S12W076V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 23:33:41.673719-05,11°00'00"S,76°00'00"W,11°00'00"S,75°00'00"W,12°00'00"S,75°00'00"W,12°00'00"S,76°00'00"W,-11,-76,-11,-75,-12,-75,-12,-76,SRTM1S12W076V3,SRTM1S12W076V3
SRTM1S12W077V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 23:33:41.673719-05,11°00'00"S,77°00'00"W,11°00'00"S,76°00'00"W,12°00'00"S,76°00'00"W,12°00'00"S,77°00'00"W,-11,-77,-11,-76,-12,-76,-12,-77,SRTM1S12W077V3,SRTM1S12W077V3
SRTM1S12W078V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 23:33:41.673719-05,11°00'00"S,78°00'00"W,11°00'00"S,77°00'00"W,12°00'00"S,77°00'00"W,12°00'00"S,78°00'00"W,-11,-78,-11,-77,-12,-77,-12,-78,SRTM1S12W078V3,SRTM1S12W078V3
SRTM1S12W152V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 23:33:41.673719-05,11°00'00"S,152°00'00"W,11°00'00"S,151°00'00"W,12°00'00"S,151°00'00"W,12°00'00"S,152°00'00"W,-11,-152,-11,-151,-12,-151,-12,-152,SRTM1S12W152V3,SRTM1S12W152V3
SRTM1S12W166V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 23:33:41.673719-05,11°00'00"S,166°00'00"W,11°00'00"S,165°00'00"W,12°00'00"S,165°00'00"W,12°00'00"S,166°00'00"W,-11,-166,-11,-165,-12,-165,-12,-166,SRTM1S12W166V3,SRTM1S12W166V3
SRTM1S12W172V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 23:33:41.673719-05,11°00'00"S,172°00'00"W,11°00'00"S,171°00'00"W,12°00'00"S,171°00'00"W,12°00'00"S,172°00'00"W,-11,-172,-11,-171,-12,-171,-12,-172,SRTM1S12W172V3,SRTM1S12W172V3
SRTM1S13E012V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 23:33:41.956433-05,12°00'00"S,12°00'00"E,12°00'00"S,13°00'00"E,13°00'00"S,13°00'00"E,13°00'00"S,12°00'00"E,-12,12,-12,13,-13,13,-13,12,SRTM1S13E012V3,SRTM1S13E012V3
SRTM1S13E013V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 22:24:55.640634-05,12°00'00"S,13°00'00"E,12°00'00"S,14°00'00"E,13°00'00"S,14°00'00"E,13°00'00"S,13°00'00"E,-12,13,-12,14,-13,14,-13,13,SRTM1S13E013V3,SRTM1S13E013V3
SRTM1S13E014V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 23:33:41.956433-05,12°00'00"S,14°00'00"E,12°00'00"S,15°00'00"E,13°00'00"S,15°00'00"E,13°00'00"S,14°00'00"E,-12,14,-12,15,-13,15,-13,14,SRTM1S13E014V3,SRTM1S13E014V3
SRTM1S13E015V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 23:33:41.956433-05,12°00'00"S,15°00'00"E,12°00'00"S,16°00'00"E,13°00'00"S,16°00'00"E,13°00'00"S,15°00'00"E,-12,15,-12,16,-13,16,-13,15,SRTM1S13E015V3,SRTM1S13E015V3
SRTM1S13E016V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 23:33:41.956433-05,12°00'00"S,16°00'00"E,12°00'00"S,17°00'00"E,13°00'00"S,17°00'00"E,13°00'00"S,16°00'00"E,-12,16,-12,17,-13,17,-13,16,SRTM1S13E016V3,SRTM1S13E016V3
SRTM1S13E017V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 23:33:41.956433-05,12°00'00"S,17°00'00"E,12°00'00"S,18°00'00"E,13°00'00"S,18°00'00"E,13°00'00"S,17°00'00"E,-12,17,-12,18,-13,18,-13,17,SRTM1S13E017V3,SRTM1S13E017V3
SRTM1S13E018V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 23:33:41.956433-05,12°00'00"S,18°00'00"E,12°00'00"S,19°00'00"E,13°00'00"S,19°00'00"E,13°00'00"S,18°00'00"E,-12,18,-12,19,-13,19,-13,18,SRTM1S13E018V3,SRTM1S13E018V3
SRTM1S13E019V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 23:33:41.956433-05,12°00'00"S,19°00'00"E,12°00'00"S,20°00'00"E,13°00'00"S,20°00'00"E,13°00'00"S,19°00'00"E,-12,19,-12,20,-13,20,-13,19,SRTM1S13E019V3,SRTM1S13E019V3
SRTM1S13E020V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 23:33:41.956433-05,12°00'00"S,20°00'00"E,12°00'00"S,21°00'00"E,13°00'00"S,21°00'00"E,13°00'00"S,20°00'00"E,-12,20,-12,21,-13,21,-13,20,SRTM1S13E020V3,SRTM1S13E020V3
SRTM1S13E021V3,2000-02-11 00:00:00-06,2014-09-23 00:00:00-05,1-ARC,2025-03-10 23:33:41.956433-05,12°00'00"S,21°00'00"E,12°00'00"S,22°00'00"E,13°00'00"S,22°00'00"E,13°00'00"S,21°00'00"E,-12,21,-12,22,-13,22,-13,21,SRTM1S13E021V3,SRTM1S13E021V3
